id	effectiveTime	active	moduleId	definitionStatusId
1281000124101	20120301	0	731000124108	900000000000074008
128105004	20020131	1	900000000000207008	900000000000074008
128116006	20020731	1	900000000000207008	900000000000073002
128117002	20020131	1	900000000000207008	900000000000073002
128121009	20020131	1	900000000000207008	900000000000073002
128127008	20020131	1	900000000000207008	900000000000073002
128128003	20020131	1	900000000000207008	900000000000073002
128129006	20020131	1	900000000000207008	900000000000073002
128130001	20020131	1	900000000000207008	900000000000073002
128131002	20020131	1	900000000000207008	900000000000073002
128132009	20020131	1	900000000000207008	900000000000073002
128133004	20020731	1	900000000000207008	900000000000073002
128135006	20020131	1	900000000000207008	900000000000073002
128136007	20020131	1	900000000000207008	900000000000073002
128137003	20020131	1	900000000000207008	900000000000073002
128138008	20020131	1	900000000000207008	900000000000073002
128139000	20020131	1	900000000000207008	900000000000073002
128145008	20040731	1	900000000000207008	900000000000073002
128153000	20020131	1	900000000000207008	900000000000074008
12817009	20020131	1	900000000000207008	900000000000074008
128187005	20020131	1	900000000000207008	900000000000074008
128213006	20090131	1	900000000000207008	900000000000074008
128225009	20020131	1	900000000000207008	900000000000073002
128241005	20020131	1	900000000000207008	900000000000073002
128262006	20020131	1	900000000000207008	900000000000074008
128263001	20020131	1	900000000000207008	900000000000074008
128268005	20020131	1	900000000000207008	900000000000073002
128271002	20020131	1	900000000000207008	900000000000073002
128272009	20020131	1	900000000000207008	900000000000073002
128283000	20020131	1	900000000000207008	900000000000073002
128284006	20020131	1	900000000000207008	900000000000073002
128290005	20040731	1	900000000000207008	900000000000073002
128292002	20020131	1	900000000000207008	900000000000073002
128293007	20020131	1	900000000000207008	900000000000073002
128294001	20020131	1	900000000000207008	900000000000073002
128295000	20020131	1	900000000000207008	900000000000073002
128297008	20020131	1	900000000000207008	900000000000073002
128303001	20020131	1	900000000000207008	900000000000073002
128312004	20020131	1	900000000000207008	900000000000073002
128313009	20020131	1	900000000000207008	900000000000073002
128319008	20020131	1	900000000000207008	900000000000074008
128320002	20020131	1	900000000000207008	900000000000074008
128330006	20020131	1	900000000000207008	900000000000074008
128332003	20020131	1	900000000000207008	900000000000073002
128348002	20030731	1	900000000000207008	900000000000073002
128351009	20020131	1	900000000000207008	900000000000073002
128377001	20020131	1	900000000000207008	900000000000074008
128402005	20020131	1	900000000000207008	900000000000073002
128403000	20030131	1	900000000000207008	900000000000073002
128415001	20020731	1	900000000000207008	900000000000073002
