id	effectiveTime	active	moduleId	sourceId	destinationId	relationshipGroup	typeId	characteristicTypeId	modifierId
476421000124122	20120901	1	731000124108	432071000124103	25937001	1	424226004	900000000000010007	900000000000451002
476431000124120	20120901	1	731000124108	432071000124103	129272000	1	260686004	900000000000010007	900000000000451002
476441000124126	20120901	1	731000124108	432071000124103	45684006	1	405813007	900000000000010007	900000000000451002
476451000124129	20120901	1	731000124108	432071000124103	165232002	1	363702006	900000000000010007	900000000000451002
4764557022	20140131	1	900000000000207008	698021005	230394006	0	116680003	900000000000010007	900000000000451002
476461000124127	20120901	1	731000124108	432081000124100	409063005	0	116680003	900000000000010007	900000000000451002
476471000124123	20120901	1	731000124108	432081000124100	243883003	0	363702006	900000000000010007	900000000000451002
476481000124121	20120901	1	731000124108	432081000124100	410320002	0	116680003	900000000000010007	900000000000451002
4764899029	20140131	1	900000000000207008	698058005	2306004	1	363698007	900000000000010007	900000000000451002
4764900023	20140131	1	900000000000207008	698059002	55398001	1	363698007	900000000000010007	900000000000451002
4764901022	20140131	1	900000000000207008	698057000	50210007	1	363698007	900000000000010007	900000000000451002
4764903020	20140131	1	900000000000207008	698056009	24960001	1	363698007	900000000000010007	900000000000451002
4764904025	20140131	1	900000000000207008	698057000	64572001	0	116680003	900000000000010007	900000000000451002
4764906028	20140131	1	900000000000207008	698059002	64572001	0	116680003	900000000000010007	900000000000451002
4764907021	20140131	1	900000000000207008	698058005	20946005	1	116676008	900000000000010007	900000000000451002
4764908027	20140131	1	900000000000207008	698058005	64572001	0	116680003	900000000000010007	900000000000451002
476491000124124	20120901	1	731000124108	432091000124102	410320002	0	116680003	900000000000010007	900000000000451002
4764912022	20140131	1	900000000000207008	698056009	20946005	1	116676008	900000000000010007	900000000000451002
4764915024	20140131	1	900000000000207008	698056009	64572001	0	116680003	900000000000010007	900000000000451002
4764917027	20140131	1	900000000000207008	698057000	20946005	1	116676008	900000000000010007	900000000000451002
4764921023	20140131	1	900000000000207008	698059002	20946005	1	116676008	900000000000010007	900000000000451002
4764997026	20140131	1	900000000000207008	698084004	20946005	1	116676008	900000000000010007	900000000000451002
